genes	logFC.time1h.treatSW	logFC.time2h.treatSW	logFC.time6h.treatSW	logFC.time24h.treatSW	logCPM	F	PValue	FDR
Zc3hav1l	-0.15633916591264	-0.299240877180296	0.258330958822949	0.231854019899013	4.82725536229299	4.74341787663793	0.00436818513639335	0.0930611261196567
Synpo2	-0.0427518038068284	-0.345264753421805	-0.569528466891407	-0.625546107359964	5.35126975869651	4.74174556893059	0.00437633979175991	0.0931256242853171
Rabggtb	-0.126870047592482	0.275879110165655	0.34610568225121	0.118009050459852	6.15227283313938	4.74082175975437	0.00438085144518725	0.0931256242853171
Gng4	-0.0027406381920526	0.30469253710885	0.547557584905791	0.230446023203339	7.53046123082837	4.73516582204949	0.00440858095751218	0.0936120987274811
Fam220a	0.241406915876042	0.699156006221988	0.655074688427762	0.0437232952580426	4.54843061733848	4.71997047957064	0.00448400156074657	0.0951090693285467
Fancd2	-0.0986578713502593	-0.061447241196463	-0.460191368053178	-0.408931996155075	5.11526462317259	4.71489993285473	0.00450947096679862	0.0955444161090458
Rhd	0.843828966984615	-1.20816883620049	0.226301978194133	1.16583940287897	1.70734691091122	4.71118652406066	0.00452822034775128	0.0958340427551975
Dis3	-0.352971558208655	0.158535087128377	0.305632603928176	-0.00877985358199517	6.01808280072558	4.7097648256619	0.00453542042608587	0.0958340427551975
Emd	0.284945597287285	0.475360869652486	0.466142084288675	-0.0992827166823172	6.12041743436992	4.70925222554324	0.00453801941318665	0.0958340427551975
Syt9	-0.0772801856811543	-0.109838129015616	-0.742963191411785	-0.124946058199393	5.87270905935057	4.70115351840566	0.00457929089728262	0.0966000414936595
Ghr	-0.12952664360186	0.114700727637123	-0.402664787667541	0.0269902197385953	7.49660491971495	4.69328045038042	0.00461979263333032	0.0972551719792321
Tnfrsf23	-0.361160917625383	0.203839297462718	0.0315364497625677	0.714025820304876	4.58325403821263	4.69316035092237	0.00462041338699659	0.0972551719792321
Fam3a	-0.228600313086911	0.435527030459945	0.0187161011847226	0.581686265648682	4.5635036847109	4.69013850809212	0.00463606129919471	0.0974722679812651
Aqp11	-0.295314429243598	0.137116555384352	-0.768853909966327	0.0849595620288019	3.64418091161686	4.68922244856377	0.00464081594694219	0.0974722679812651
Nfx1	-0.185217544945077	0.32447061610795	0.0697157078553282	-0.0237116284693796	7.21766667448132	4.68107187365645	0.00468334750475394	0.0982587663782415
