genes	logFC.time1h.treatTg	logFC.time2h.treatTg	logFC.time6h.treatTg	logFC.time24h.treatTg	logCPM	F	PValue	FDR
Lgi1	-0.0731521024559561	-0.16212667794127	-0.58015076925456	-1.98779755438191	6.36852968395395	51.343291438551	6.26130687446014e-14	1.92140451825825e-11
Slitrk6	-0.137117045335755	-0.278192438612419	-1.20379681592475	-1.90180935718532	7.5683331874385	50.1551082707553	8.77104703022854e-14	2.62796733186116e-11
Clic4	0.0211330443793907	0.223797769137448	1.4012518277128	1.33572845612829	8.06025323982264	50.0952193458369	8.92245311554071e-14	2.62796733186116e-11
Gars	0.00951056772487293	0.296393030896489	1.18595197394074	1.01494538196383	8.02966076617377	50.0898789533118	8.93613147700027e-14	2.62796733186116e-11
Dnajb9	0.0768778452395427	0.372503653803423	1.4297744674369	1.79829546610673	8.3958146319414	49.9724181710265	9.24282982025611e-14	2.68092710430278e-11
Scd3	0.347802591802241	0.0506830384926911	0.290738437332674	2.66536241518363	3.77491198239431	49.8759645147457	9.60512285735087e-14	2.74836312677767e-11
Tmem27	-0.0989831505523965	-0.309519736082481	-1.34541667830287	-1.46253289114219	7.2618083239117	49.6588252001276	1.01185887686324e-13	2.8566799811603e-11
Leprotl1	0.0264262510712351	0.016010284055287	0.97746920608584	1.30553909137435	7.07269869066164	49.3800645172911	1.09700799175419e-13	3.05632200228991e-11
Fam171b	-0.0618795668314521	-0.125114482477983	-0.0270171208935562	1.30697468861538	7.49256675210969	49.051175924214	1.20724866871518e-13	3.28306116274331e-11
Eif2s2	-0.173824479691668	0.36741356223166	1.29097453590774	1.19977244608538	7.12303626040036	49.0451823803779	1.20940195850561e-13	3.28306116274331e-11
Wfs1	-0.0257614934877319	-0.254580728020543	0.349932283764805	1.26813345048392	6.38363166520418	47.9149331540442	1.68847717847641e-13	4.52554630089362e-11
Hadh	0.0352189926243514	-0.172212857521818	-0.838518514686863	-1.85698194216506	7.9929165428024	47.8262136034135	1.73329304013319e-13	4.58759335397251e-11
Slc16a3	-0.128327963848519	-0.524886702004953	-2.05147304533735	-1.53351093455956	7.13979633763159	47.6161184843721	1.84594214014935e-13	4.82542949080523e-11
Heg1	0.0838191748713157	-0.25020233061216	-0.967170721071018	-1.40943736981806	7.3457445346309	47.4891172876431	1.91740193150129e-13	4.91041543537556e-11
Dennd4a	-0.0433421979878034	-0.0144861270989585	1.05503917484901	1.44804108452964	6.75642800623377	47.4709041862146	1.9280990254523e-13	4.91041543537556e-11
Atp1a3	0.159744675012602	-0.158255886358428	-0.634203820998887	-2.14989713957593	6.01023625701557	47.4149533411613	1.96144645384541e-13	4.91041543537556e-11
Nptx1	-0.0642149116613634	-0.250050819443875	-1.01114604108689	-1.61211423023452	6.34639852395021	47.3977370086142	1.97121617080817e-13	4.91041543537556e-11
Shank2	-0.00625784407904599	-0.238688570237181	-0.819265710695205	-1.41657520569664	6.78937277540273	47.1784580753655	2.10553561802466e-13	5.18402455535513e-11
Gng12	-0.0396683972428065	-0.0918977124447088	-0.578304034747141	-1.4746804673088	11.2196483595825	46.3560764114404	2.70335805294352e-13	6.57941418540529e-11
Igf2os	-0.0215922563587954	-0.041040999751119	-0.572303477075426	-1.39590903850109	7.58479457771359	46.1461503603521	2.88335949323213e-13	6.93775612610195e-11
Tmem97	0.235213960621993	0.217478089980781	0.919287740166917	1.64306064247944	5.39232163507061	45.9775004056708	3.03933530969022e-13	7.2308860502675e-11
Erlin1	-0.061477591963338	-0.0171963918092794	0.843865248421553	1.52294451567174	5.86505345910937	45.3825032143285	3.65413333361571e-13	8.59695768955322e-11
Gatsl2	-0.00530653669034976	-0.344491208696311	-0.917646019689057	-1.38499963208982	7.16023361332135	45.3054519987868	3.74163654139768e-13	8.61418530418789e-11
Slc7a11	0.435735220406973	2.42789789302517	4.14540244362087	3.91932676814927	4.81196053026473	45.3622370240627	3.74282161134073e-13	8.61418530418789e-11
Maob	-0.111827682007498	-0.298680646949943	-0.815305474626822	-2.33645990743081	8.56499517600488	45.2608014078667	3.79387661246156e-13	8.63780036475926e-11
Iars	0.0658939649059244	0.573839470358084	1.73532994573884	1.55160630443556	7.59470856228048	44.9226292617683	4.21829938343834e-13	9.50194373882165e-11
Nupr1	-0.174085285212473	0.73379766208448	2.1634217017206	3.23267171801475	4.77189558460452	44.6862330388139	4.56197489708002e-13	1.01679217337655e-10
3110043O21Rik	0.000156777517929891	-0.00699947016743503	0.578938575127277	1.6802655996331	5.32271713409493	44.3940985825952	4.98889872316842e-13	1.09555148228426e-10
Slc6a9	0.523770371517383	0.927373744308836	3.1397305095857	3.29028530822171	4.48988347019853	44.3944849054431	5.01881995756935e-13	1.09555148228426e-10
Nfil3	0.708559805665267	1.62201438255437	2.60573973712739	2.36490015904321	5.07739902682805	44.2478812943109	5.2308752127711e-13	1.13018930362465e-10
Glce	-0.12665769318684	-0.118641654663178	0.993036449895774	1.15642629225693	7.75052331417842	43.9927801561649	5.66526612736577e-13	1.21168025233175e-10
Hspa12a	-0.0174025833312197	-0.214664725466088	-0.921134866791552	-1.67178338128049	7.56820855555366	43.5509976460872	6.52960268029591e-13	1.38257807152586e-10
Arl14ep	0.060622498407879	0.397810053489123	1.79028023801395	1.59762919151719	6.33731868923714	43.4131702385519	6.82871184980412e-13	1.43159549215596e-10
Ssr3	-0.09533764824124	-0.0208440081194729	0.566153989036818	1.19891387377328	8.99010691098239	43.2190799211088	7.26970680863271e-13	1.5091056075097e-10
Aard	0.00740438960564284	-0.178711423814821	-0.610275621589316	-2.35850047754638	7.0321055598569	42.8441453797669	8.21544868418334e-13	1.6888729168825e-10
Ttc28	0.163292159909527	-0.184098741702999	-0.979854770369765	-1.33608387002567	7.44439061520092	42.4189375143402	9.44578794681299e-13	1.92312609601748e-10
Sprr1a	-0.166888642629574	-0.298474801275489	-0.271587501601638	3.22314648446254	3.73591390654211	42.0785161037264	1.08288983045463e-12	2.18372469238537e-10
Lrrc55	-0.082335684938816	-0.294638543764079	-0.745464816106199	-1.92546968909189	6.31430812819882	41.4812306179994	1.29079044233177e-12	2.57841479489933e-10
Fam151a	0.0163324426833235	-0.026201919155113	-0.508502359201912	-2.75186247845304	5.95673603735663	40.9641269597111	1.53762960375857e-12	3.04278217102654e-10
Otub2	0.185919608333293	0.516925148075068	1.9152881681794	1.6326783269625	4.56297941075921	40.8631534701282	1.59341980102736e-12	3.12398804323642e-10
Rcc2	0.0544397618267652	0.0659503261776672	1.09067736038437	1.15899622383571	7.55516939834204	40.4976266431766	1.80140215526593e-12	3.49934763629365e-10
Bhlha15	-0.0967764110133588	0.614019264572682	1.66533219864062	2.45544974034011	4.70649458840163	40.3608606197822	1.89218049600855e-12	3.64227543840774e-10
Nfe2l1	-0.0032125392758395	0.309519738005052	1.14877547745063	1.33946699415433	8.13506931445188	40.2491587553781	1.96179043781903e-12	3.74224781354776e-10
Tspan7	0.0450625790080986	-0.171236922367147	-0.714627669215637	-1.42746780601101	9.67350793101427	39.8517948556733	2.25055252097694e-12	4.25474991778266e-10
Nnat	0.0380126135697719	-0.340295098895203	-0.812092290404113	-2.25260117084012	8.1888344649228	39.7895656678987	2.29980093581798e-12	4.30707786943048e-10
Ddit3	0.605281299049329	1.514666923332	2.22939515292676	3.2239344152589	5.05509545754628	39.7723099207606	2.31891412635815e-12	4.30707786943048e-10
Yars	-0.0524944546428045	0.401159708871715	1.39188398503647	1.32891252172964	6.80043245834354	39.5894406279627	2.46599965801964e-12	4.52945772700835e-10
Sytl4	-0.141582704116131	-0.219668573516955	-0.84981619001305	-1.44673110595972	8.13944179862454	39.5712084156402	2.48142578791427e-12	4.52945772700835e-10
Mars	0.0210723237548076	0.253023884041647	1.35008593188481	1.04476941661243	6.57270634146428	39.5020874409784	2.54250409636425e-12	4.60128049029203e-10
Mafa	0.331112332573902	0.181416220727247	-0.372647840925596	-1.97312070518419	7.64512526954566	39.4171288533731	2.61882238674275e-12	4.69923264549923e-10
Nrip1	0.0126438699989078	0.357052861243888	1.16213778553151	2.39045548083889	5.4651265842079	39.3779039304182	2.65706831167189e-12	4.72779533036476e-10
Rhbdd1	0.0561372841091412	0.187927708680106	1.00171021251704	1.47519504919179	5.57169136873342	39.2503559069063	2.77794807267659e-12	4.90168937423785e-10
Dennd2d	-0.231284663964616	-0.0402462573258823	1.10705290646263	1.76265569603938	4.12634989588538	38.7133369836975	3.36719068362646e-12	5.89230541612453e-10
Pck2	0.0658073498996029	0.513819088405514	1.51260431735248	1.30281764365247	6.49694910638908	38.6338975272647	3.45343663094888e-12	5.97415177563288e-10
Phgdh	0.353029510069064	-0.135369381414149	2.48223372972015	2.41832775773217	4.31117780987543	38.6319255539699	3.47039136867311e-12	5.97415177563288e-10
Calr	-0.0593558965691465	0.0274315302275645	0.261258369229193	1.12393091120209	10.2305981390348	38.3116974887221	3.87346563481114e-12	6.61407232350794e-10
Ddr2	0.36663401203138	0.447050559551499	2.05483615001045	3.54017614916266	3.8548731355557	38.3232544812879	3.90459544931752e-12	6.61407232350794e-10
Slc9a9	-0.0881190622749913	0.184209498413155	0.95170993843973	1.63578806943125	4.63763188904486	38.1288718878655	4.14267114249565e-12	6.93594448028417e-10
C1qa	0.2179720429027	0.0742949892088815	-1.24963287722592	-3.16941114128217	3.83533772867165	38.2033375420685	4.16012538488755e-12	6.93594448028417e-10
Mpp2	0.0866164148116335	-0.0635115811064027	-0.0233041698680335	-1.30542850253168	6.68084971259364	37.9152084793485	4.4679332715411e-12	7.39093899153212e-10
Pgam1	0.00722566897625002	-0.171252606929676	-1.16249030522208	-1.11316619268651	7.1702452233194	37.8574661924294	4.56184388321917e-12	7.48778933203742e-10
Dusp16	0.219273400461851	0.413374024777335	1.90396946754466	1.84303517237528	5.720467436087	37.8040317866292	4.65291469852456e-12	7.56347736310717e-10
Rasgef1b	0.483152809090044	0.435924318281252	0.895150633036379	2.04877826548282	4.98910998908095	37.7901572394585	4.67939706511306e-12	7.56347736310717e-10
Vldlr	-0.116210398527418	0.121805671530249	1.22033933081774	1.07293815920728	7.46054218495116	37.6096865670103	4.99055309187456e-12	8.00530084601151e-10
Lrrc59	0.0284388902640036	0.185511362901478	0.744036081883204	1.07809471277849	7.63244945010183	37.5621407414405	5.07755744229698e-12	8.08362415663129e-10
Sat1	-0.175054628908572	0.172587546345813	0.57491462984211	2.04665748260955	4.59132792768403	37.3539376952721	5.48788357282278e-12	8.67167513216041e-10
Cpox	0.00608034455940194	-0.0238360900606629	0.660751495042458	1.23716118297639	6.11556705322281	37.2974178548371	5.59431419164834e-12	8.77437101436755e-10
Sars	-0.0895090439009073	0.269166604996793	1.09381979965367	1.1045628575746	7.67374750730448	37.1159251861624	5.97768461108012e-12	9.30672749669194e-10
Ghitm	-0.0609900443051637	0.0791914024754116	1.04899352152133	1.50376091454383	7.6127917114021	37.0308614260602	6.16769670734725e-12	9.53246788915114e-10
Loxl2	0.0671570671632167	-0.052029267877124	-0.65368474117463	-1.24601420698217	7.76219250358217	36.9986652049481	6.24123847631554e-12	9.55304913097381e-10
Psph	-0.0126783345313823	0.373263354256702	2.11300436729477	2.08429102211763	3.90246023778519	37.000779399651	6.27124695005837e-12	9.55304913097381e-10
Gc	-0.209273815244345	0.408407999530019	-0.350417307313573	1.66962680422137	5.69851980197201	36.8408763009743	6.61877814316537e-12	1.00104291716702e-09
Derl1	0.0291139338676358	0.00824893266420489	0.824832901222053	1.26536556210394	7.65329036736914	36.6701572631424	7.04724910977987e-12	1.05828689823035e-09
Fyn	0.00975388572997143	-0.388854093100693	0.687878881659945	1.31905305534076	5.6486756069701	36.5649631704216	7.33130182458561e-12	1.08357006559406e-09
Taf15	-0.31196692000165	0.142295988749044	1.0215813373963	1.89644578137157	6.69449874563372	36.5439283465283	7.38687577389329e-12	1.08357006559406e-09
Slc30a4	0.00247602546859745	-0.0521364552686072	0.392115849293658	1.20421512820173	7.26248665891452	36.5349109443174	7.41076571229277e-12	1.08357006559406e-09
Mknk1	-0.147693396472665	0.0956197227150506	1.2480773319188	1.59186719550597	5.20067800704961	36.5336901967576	7.42031073538954e-12	1.08357006559406e-09
Serp1	0.0598150820176256	0.117234296238637	0.718475535396406	1.25464781483787	8.99986865466857	36.4716849929913	7.58694461564880e-12	1.1003148307654e-09
Ly6e	0.101197226318031	-0.242125272578184	-0.936219272759992	-1.00364341899955	6.49268893749027	36.4165150367151	7.74611272441471e-12	1.11575640018202e-09
Atg13	-0.0190712648569274	-0.182836337236949	0.719700401739819	0.987332810674275	6.65553439741859	36.3108069530014	8.0577212518839e-12	1.15279857964452e-09
Mex3c	0.0333523055451708	0.0870503394440121	0.914204578466085	1.23425295452667	7.13324232412254	35.9009179514404	9.39836066757848e-12	1.3355764347336e-09
Dgkb	0.0491946634626514	-0.0758850697079952	-0.0948870245652387	-2.09372281816545	4.3929370680193	35.745019299932	9.99516018833159e-12	1.41091681218489e-09
Prss53	-0.0223529707575211	-0.202237377878504	-0.544295499684751	-1.46371310558091	8.51529391659503	35.6978413199981	1.01481982670429e-11	1.42303278216137e-09
Got1	-0.121534190102389	-0.00733784661846071	0.76358817425097	1.10827674442505	6.05297855963177	35.6169669345311	1.04676015319028e-11	1.45816443971388e-09
Slc1a5	-0.00543374853704917	0.170352798382436	1.38699540092895	2.40104416929595	3.778600807463	35.5556679306883	1.07868198004288e-11	1.49281125787111e-09
Cnih2	0.202958044281184	-0.249968011429909	-0.724544986697405	-2.04588393264698	4.99533208689252	35.4580939533386	1.11304629044788e-11	1.53036637363269e-09
Mtss1l	0.109970966374079	0.0601173237301476	1.02484235740811	1.6789804901412	5.5262423107314	35.3825056010833	1.1447637471488e-11	1.56382113433088e-09
Slc3a2	0.245138889822557	0.84054039437926	1.40850482124992	1.58687239492963	7.45410657335578	35.190224446501	1.23155115322655e-11	1.6715938537448e-09
Syt13	-0.0608558905767195	-0.109331474034379	-0.696303076243327	-1.2094702263362	9.45459518857983	35.0029984059956	1.32336856295408e-11	1.78477744917131e-09
Hyou1	-0.0541256619721189	0.0457883492785095	0.413040419631023	1.28361684484756	10.168801434805	34.9446216901827	1.35347140929292e-11	1.81382301394736e-09
Fgfr2	-0.119765283220619	0.157124649051352	-0.197678173417491	-1.63256488242069	7.04927243443385	34.7988937307602	1.43194217281681e-11	1.90691468976246e-09
Tuba1b	0.0185548128520698	-0.266354247347635	-1.1723480993833	-0.998191247553583	8.0497076192428	34.7601692670496	1.45347550445531e-11	1.92298025439214e-09
Gpnmb	0.716512460240991	1.49948310002848	0.767524515705796	5.69410899179819	3.15422308849812	35.0770403264842	1.46690751748279e-11	1.92298025439214e-09
Ece1	-0.00462657568521347	-0.14028021842157	-0.785602917812843	-1.18453721568345	9.76479976964311	34.7262258185626	1.47268594872185e-11	1.92298025439214e-09
Nbas	-0.0473306185544489	0.00386009651397953	0.568271978777858	1.13534568945093	6.74094192720314	34.7132000110347	1.48033334025653e-11	1.92298025439214e-09
Slc7a5	0.167198157406907	0.316311997556923	1.28327043730162	0.988074929598653	8.14447872028162	34.565520403917	1.56749601838704e-11	2.02379028617848e-09
Hid1	-0.0354608999465484	0.0871115338364544	0.877692826234622	1.10579456103029	7.56078402843376	34.4921666045928	1.61292009410124e-11	2.06981636803029e-09
Ascc2	-0.213080161022439	-0.277967188876295	0.230534023923677	1.34951188375982	5.67970441738181	34.4718382000805	1.62639181239905e-11	2.07453133950226e-09
Mrc2	0.0555349168287766	-0.269983833095651	-0.558717758841775	-1.34566950967603	7.80156092778963	34.0964523959251	1.88305880834428e-11	2.38753815616058e-09
Lingo1	-0.0118416369919643	-0.449275025684168	-1.23318806655641	-1.12190197554068	7.06123970281714	34.0560406455112	1.91337617991853e-11	2.41153733533304e-09
Sdc3	0.075815021539923	-0.22135931085699	-1.07723087195865	-1.08868383495686	6.80657741611576	33.997483890262	1.95805829217104e-11	2.45325007564672e-09
Rhobtb1	-0.0602166240844262	-0.0356336388475353	-0.493190206055551	-1.35014478558578	6.66323282621392	33.8689635564191	2.05994127712861e-11	2.56571744717184e-09
Gpi1	0.099683317507042	-0.135810076448277	-0.707716640070165	-1.1712211371255	10.2210316496221	33.8143617640448	2.10462009703668e-11	2.60469369714949e-09
Sel1l	-0.0894306278092708	0.0115758095243225	0.655035984459737	1.24220449265433	8.199824657029	33.8009482053432	2.11583695055121e-11	2.60469369714949e-09
Prkcsh	-0.0366922766928628	0.0735294932244341	0.111710525279038	1.21487982819015	7.51415643834362	33.5967805739099	2.2944158195662e-11	2.80820581291877e-09
Slc43a2	0.0138201255653934	-0.342943245141126	-0.888418198541	-1.25044085328587	7.29499986990426	33.4149074245922	2.46694278921437e-11	3.0020141734957e-09
Slc35b1	-0.124831096383002	-0.167298261316442	0.527548954742395	1.11362359211493	6.61907280760705	33.337466299247	2.54475518746388e-11	3.07900836224916e-09
Pfkfb3	0.0987913918768249	0.467342795550665	-0.529534527500578	-1.35749065473218	5.39839007705128	33.1108491999786	2.78812459292169e-11	3.35430398468885e-09
