"genes","logFC.time1h.treatSW","logFC.time2h.treatSW","logFC.time6h.treatSW","logFC.time24h.treatSW","logCPM","F","PValue","FDR"
"Rab30",0.314574940824611,1.69175626938782,1.36055471008703,-0.395296138848377,2.50166574048833,13.1694927176511,2.31360447937047e-06,0.000204135978789386
"Cckbr",0.123058779903144,1.26312745074,1.33033347968679,1.06914343693183,4.28068689782505,14.7647084726133,7.56912897059163e-07,8.57758089933606e-05
"Nupr1",-0.141434363113067,1.24668569379348,2.18378471036459,2.02232452858474,4.40425442868948,19.5024582325367,4.28669698736925e-08,8.04192678513942e-06
"Cox6a2",-0.337984146447941,0.525122269238213,0.685447562315216,1.44811282258803,2.76936465871988,6.34348072576091,0.000761983499998489,0.0223087987431376
"Cars",-0.0330300893443023,0.732428764261021,1.08939888095673,0.185703892519812,6.3116564036414,16.2940877355442,2.81951262405702e-07,3.94793061120679e-05
"Tnfrsf22",-0.372494457906868,-1.18237538172775,-0.978535373985765,0.406035895318136,3.24071676121152,9.68580179619832,3.41112152892932e-05,0.00190500292784686
"Xkr5",-0.300159720360143,-1.63860269487945,-0.780124872692933,-0.0426869398543574,2.52365456324423,5.85058615541694,0.00127326123536758,0.0325009601730617
"Eif4ebp1",-0.215577181726139,1.50070238306897,2.62713363031699,1.28056984494078,4.01403238447556,48.2427601773759,7.56310568903414e-13,1.82677364036508e-09
"Dusp4",0.840926850831569,1.84562153582869,1.48329209134526,-0.168918018382026,6.38687683622177,45.3063093628698,1.70058455567003e-12,2.73836628076767e-09
"Mfap3l",-0.133850838250089,0.577582855825712,1.11165916643013,0.692997648632156,4.6247012874453,13.7593866812472,1.49869450960178e-06,0.000141957225534486
"Hmox1",0.113087890761701,0.420211839735737,1.21670354813188,0.765809804562171,5.00293584792097,14.0856932455626,1.19609165247814e-06,0.00011975170466754
"Ier2",1.92414351145414,1.44957443993742,0.281770257833353,-0.539126965279555,4.09305435966195,20.5210837367467,2.46191938840449e-08,5.21351248494432e-06
"Calr",-0.0720511699675133,0.419759267389775,1.07425111787633,0.842863132151118,10.3030476919978,26.1411190612797,1.57508324859313e-09,4.98939895287953e-07
"Junb",2.58198929046036,1.53134260332992,-0.0737144767295402,0.0094856311937863,5.26358443544672,51.4378284853456,3.19625563142198e-13,9.21192188072894e-10
"Gpt2",0.391584229531562,1.16390717734111,1.49736040174622,0.325455030736881,5.94400745713718,19.1523634783413,5.1957468309196e-08,9.56165866798661e-06
"Herpud1",0.465457334839582,2.10803157809057,1.83107229376299,0.804513566020139,7.1772012661871,59.5429159063516,4.46773563523673e-14,2.87766852265598e-10
"Aars",-0.00422967692158823,0.562892330579475,1.11170780340998,0.328270001051857,8.04722667545354,37.6846781879438,1.81673777325174e-11,1.59567381784288e-08
"Angptl6",0.0936339167261702,1.42015951112459,1.54211601072076,1.64035889176277,3.37838801952712,11.598344607022,7.34223180254513e-06,0.000537401307274923
"A630095E13Rik",0.329846752436827,1.52853368221769,1.91077278968064,0.449192378859477,5.17830790510456,14.3689176450657,9.862324677686e-07,0.000103570488992895
"Hyou1",-0.0282595327143229,0.503383690657663,1.44815145783615,0.910991335923211,10.2869210139339,40.0675109801914,8.3250578235906e-12,9.32999508176958e-09
"C2cd4a",1.09057928554092,1.79204057707422,0.997676322339226,-0.0753549160478637,3.05890445331927,7.55730914253206,0.000229616284916021,0.00878589202659855
"Fam46a",0.862537311711091,1.12597859163714,0.299811457247563,-0.412990203680936,9.11921393502672,12.0576479571643,5.12127893132855e-06,0.000398037160936008
"Pgm3",-0.101821758239561,0.104104872624587,1.00036905223457,0.411719842822994,5.1776501082422,12.823501105897,2.9109458135701e-06,0.000248885867060244
