"gene"	"DMSO_0h"	"DMSO_1h"	"DMSO_24h"	"DMSO_2h"	"DMSO_6h"	"SW_0h"	"SW_1h"	"SW_24h"	"SW_2h"	"SW_6h"
"AA536875"	-3.21566119556081	-2.63335950275891	-3.61851143884055	-3.00520861877144	-4.01811815273666	-3.21566119556081	-1.26381855530788	-4.01811815273666	-2.26209023879086	-2.63836309645975
"AA543186"	1.38870550639313	1.04527477864392	1.03130654390954	1.3399281920094	0.760502566615189	1.38870550639313	1.45802499362867	0.681049829943209	1.14847912321551	1.33367371634697
"AA543401"	-3.5061087860255	-3.23764410633673	-4.01811815273666	-3.13689344916465	-3.14150811768666	-3.5061087860255	-0.820636011868602	-4.01811815273666	-2.24380741312308	-2.87403614675482
"AA619741"	-4.01811815273666	-3.11710425385736	-4.01811815273666	-2.56129111201824	-4.01811815273666	-4.01811815273666	-0.0845958528460461	-3.4652990087505	-2.21149980634492	-2.63756089799226
"AA986860"	0.726724086261211	1.07624835120845	0.952132593464531	1.04731069905051	1.11441616353789	0.726724086261211	1.47913706719991	1.29318167824083	1.31609136848269	1.46836989854181
"AB124611"	-3.54259371341463	-1.94804189175606	-3.73815681843204	-2.74479230401084	-3.26636470873825	-3.54259371341463	-0.13639266185231	-3.11955486592009	-1.40103132793259	-1.82802955958547
"AF067061"	-2.41888452914056	-3.18543890569414	-4.01811815273666	-4.01811815273666	-3.63377213779331	-2.41888452914056	-2.45030851597879	-3.58665494720582	-3.38476231397782	-2.91977918552178
"AF357355"	-1.125016321452	-1.11148623900065	-1.27971117216832	-3.04522643984297	-2.06616238154539	-1.125016321452	-1.70364331904071	-2.16837113229053	-2.43315501615918	-2.93807489956171
"AF357359"	2.89883552142616	2.81547229572965	2.57183006437384	2.39836634182585	2.76674811568225	2.89883552142616	2.25038716023109	2.08726096590008	2.63905201861403	2.71774643321837
"AF357399"	0.10576958675367	0.0421689062727639	-0.579254617949664	-1.59840786946485	0.0454064991188746	0.10576958675367	0.15733501399868	-0.537140990853637	-0.274334795861364	-0.652365434255911
"AF357425"	-1.10515312912795	-0.887754148398644	-1.98347951512547	-0.851138276522736	-0.904752840242031	-1.10515312912795	-2.04537084061647	-2.97823266665103	-1.7796075311967	-0.695138355637742
"AF357426"	-0.188727908521836	-0.801511507487703	-1.03028037746622	-2.64434175006163	-1.03694891809074	-0.188727908521836	-0.35501937020424	-1.38290291703268	-0.993701465524211	-1.72539738387218
"AF366264"	-2.97352722013367	-2.87698037383784	-3.84849606818021	-3.13689344916465	-3.63377213779331	-2.97352722013367	-2.98814383140915	-3.75761472966043	-0.758984034462312	-2.0883332548584
"AF529169"	0.356323858063962	1.05175608975204	0.89466569140337	1.02525379506498	0.889861525791776	0.356323858063962	1.47595067709107	1.07096257256713	1.1851420907446	0.934660698783521
"AI115009"	-1.45489999327423	-2.69100317517992	-2.24874681472253	-3.31882950161972	-2.13472805212825	-1.45489999327423	-0.953046237384538	-2.34837993457379	-2.08072817191452	-1.29766279999114
"AI118078"	1.95431216615606	1.56376979512199	1.90506298469531	1.93655527854366	1.74858782314182	1.95431216615606	2.66897362851937	2.35781267581366	2.08529416747221	2.47777582539368
"AI182371"	0.313179442284544	0.467080291211485	0.475924957835523	0.312764856570853	0.38895085889209	0.313179442284544	0.729259354570915	0.261240534728939	-0.133457294604449	-0.00881489002974898
"AI197445"	-2.18878677978525	-1.15967826303097	-1.82045335191625	-1.86559491646865	-1.3301627438425	-2.18878677978525	-0.106042206439271	-1.12191119235208	-1.05889225604993	-0.39207374689601
"AI314180"	7.75208926228871	7.72228075607071	7.77369701540083	7.65521029543666	7.76206364157394	7.75208926228871	7.54247708797166	7.73597587174816	7.80632845765388	7.78516196204677
"AI317395"	-0.486133965982826	-0.368531351202062	-0.834170821568853	-1.30811593404892	-0.762266275322069	-0.486133965982826	0.654085283329873	-0.241155048585012	-0.180962843730808	-1.07677870322153
"AI413582"	2.8259082417883	2.62123505455643	2.6826376819709	1.9299392484838	2.66956128913248	2.8259082417883	2.74108912643223	2.55700091065134	2.6378292304829	2.61839054166924
"AI414108"	4.63768607983721	4.63514124889419	4.71277112395713	4.84014085544892	4.67520699656048	4.63768607983721	4.42280687522673	4.67326075444453	4.52776485239135	4.69222196053675
"AI427809"	-2.65010116417905	-2.71038222196587	-2.38151296965091	-4.01811815273666	-2.68291088694989	-2.65010116417905	-0.290288617411	-1.73730779780501	-1.90030238105769	-2.33582039375606
"AI429214"	1.30473344080392	1.93228413286588	1.81977420125478	1.89918750398452	1.47848342734016	1.30473344080392	1.18377958643715	1.58838599988659	1.71500122364896	1.86334400924978
"AI450353"	3.23864532325332	3.03663693881526	2.79964383668872	3.06528317259912	3.0924585166996	3.23864532325332	3.00827721996857	2.6730370734587	2.67363930776156	2.98584285073988
"AI463170"	-2.80737368099361	-3.36292094614917	-4.01811815273666	-3.13689344916465	-4.01811815273666	-2.80737368099361	-1.82910933046841	-3.34044171676243	-2.38273583893681	-3.35891514926325
"AI464131"	3.05445336398922	3.06285218322369	3.23300128151484	3.53451416825162	3.18594545149191	3.05445336398922	3.19813487026051	3.80646218126075	2.99274470365533	3.34172968284338
"AI467606"	-2.55139159362368	-3.13835008692521	-4.01811815273666	-2.59281187591349	-3.73122906744429	-2.55139159362368	-0.949218821718359	-3.4652990087505	-2.08938278306574	-2.09838988728001
"AI504432"	-0.443435353321196	-0.213440680419097	-0.941359822979107	-1.39968958450129	-1.12094905712921	-0.443435353321196	0.341061236183628	-0.935393104317919	-0.507561918009472	0.0749670671264268
"AI506816"	3.64365035652531	3.57095788390925	3.64996161395053	3.69025865249512	3.62255136361233	3.64365035652531	3.44031337775333	4.10508617651755	3.82275903936037	3.63414082380396
"AI507597"	-3.5061087860255	-3.44039373096744	-2.71546424598759	-2.87191979265025	-2.40544659347255	-3.5061087860255	-0.915667493630135	-3.58957997391527	-2.03585829966773	-2.91977918552178
"AI593442"	6.34605216899543	6.44128186375694	6.39112033629425	6.29358497001159	6.35682492045698	6.34605216899543	6.45837327432281	6.00359278512067	6.98595526326071	6.62092610318783
"AI597479"	5.00433964580921	4.91645024639081	5.05193333168168	4.58886178585269	5.01043522518328	5.00433964580921	4.87763467146619	5.07079701430244	5.07991138707553	5.06681909024636
"AI606473"	-3.05997267714434	-3.29621459050311	-3.32374625745546	-3.08887909121252	-4.01811815273666	-3.05997267714434	-2.23044440268354	-3.75761472966043	-2.36258397507701	-3.49642594299005
"AI607873"	-3.26378333974182	-2.82903349924494	-4.01811815273666	-2.90194059617969	-3.85358988104233	-3.26378333974182	-1.22676015792428	-3.87043859388041	-1.70306651930989	-3.68974770187566
"AI661453"	3.56500534118662	3.62791192223509	3.49750177123008	3.45148835381488	3.43039194143583	3.56500534118662	4.00229721337454	3.89128510045389	3.69947311685841	3.54776656834724
"AI662270"	5.6932919573298	5.68952073701266	5.76329183031231	5.61952119873104	5.63407251085606	5.6932919573298	5.32527231075227	6.00683203856456	5.85297189311789	6.17191635912657
"AI837181"	4.2081937718387	4.27895108588922	4.29838164418752	4.12801081029908	4.24258309556841	4.2081937718387	4.21840919262376	4.45982441938713	4.2441476313783	4.55706196207461
"AI839979"	-2.84665135887872	-2.6327473471532	-3.23369586036254	-3.49488086486486	-2.85130259000541	-2.84665135887872	-0.895099795659164	-1.81881898181641	-1.29571013679549	-1.90016006020596
"AI846148"	3.99147140912	3.86608382060324	3.84894274690019	3.75849563694727	4.07937728192243	3.99147140912	3.97899091433963	3.86075688392907	4.16310063607453	4.15354992624905
"AI854517"	2.6810204897247	2.56941983937996	2.61807472194885	0.482631906904869	2.56761268272966	2.6810204897247	3.01112004416953	2.33135275447922	2.89130292769095	2.95014957781328
"AI854703"	-1.18605973911297	-1.152561438018	-1.64948487906539	-2.57679328431577	-2.10803961583294	-1.18605973911297	0.460833020212833	-1.32316705768505	-0.41998470122359	-0.761536006910856
"AI987944"	3.52600889472584	3.6778296283176	3.69502037824806	3.7454480923924	3.56839698306896	3.52600889472584	3.54607601778368	3.91704473895988	3.5694993289797	3.54548647759352
"AK010878"	3.86954432301743	3.85262499921179	3.74342585056392	3.94085321001803	3.73332592893943	3.86954432301743	3.60082840107411	3.76215966466587	3.77446200100938	3.64104922666289
"AU016765"	-1.85106709311392	-3.35367966303363	-3.84849606818021	-3.31882950161972	-4.01811815273666	-1.85106709311392	-2.32290679055306	-3.75761472966043	-2.82758677865565	-2.97033511133098
"AU018091"	-2.85919173810086	-3.09546369386152	-3.62414281323662	-2.90194059617969	-4.01811815273666	-2.85919173810086	-1.44121903100727	-3.1834107287011	-2.30707863518098	-2.4993549465297
"AU019823"	4.71697737395708	4.72197449474267	4.70188162708023	4.49697023993149	4.73282101034467	4.71697737395708	4.46232118615111	4.61580340398488	4.66178731003505	4.732530103934
"AU019990"	-3.10340852194862	-3.12111475693474	-4.01811815273666	-3.08887909121252	-3.72880277490366	-3.10340852194862	-1.21649464256544	-3.32397680948144	-3.00845181824974	-4.01811815273666
"AU021063"	-1.00576933524936	-0.915860261507405	-1.91393978664773	-1.61166784883783	-1.72427402259213	-1.00576933524936	-1.537663282667	-2.02492480826501	-1.8969355702583	-1.68946173598672
"AU021092"	-4.01811815273666	-3.60644290999203	-4.01811815273666	-2.87191979265025	-2.7266443917197	-4.01811815273666	-1.40674769501542	-3.17769165275471	-2.73033524889828	-2.54116042032006
"AU022252"	3.83550224704116	3.60275519057016	3.98103078471892	3.76017003061164	3.93748923399271	3.83550224704116	3.90259864057567	4.17215353832211	3.91705945895508	4.40479936658956
"AU022751"	0.846738537402324	0.27286524426609	0.230615283371889	0.753334967904532	0.434338755977338	0.846738537402324	0.485608059456631	0.086527779051992	0.881095604810385	0.286959331066527
"AU022754"	-4.01811815273666	-3.61868438513929	-3.56328076162495	-2.56129111201824	-4.01811815273666	-4.01811815273666	-0.390767786599722	-3.41343855300432	-2.57020090118311	-2.05919749527727
"AU022793"	-4.01811815273666	-3.53278999967937	-3.84849606818021	-2.4858600074622	-4.01811815273666	-4.01811815273666	-1.61861675984731	-3.30211703733453	-2.60728715987016	-2.56964938437714
"AU023762"	-3.46713632680091	-2.58586052282045	-3.84849606818021	-3.49488086486486	-3.13360057787861	-3.46713632680091	-3.4819412914938	-3.58957997391527	-2.04409058047398	-2.75405630348417
"AU040320"	6.70128406558718	6.67936564838037	6.77266227336002	6.66086290575456	6.76201626303288	6.70128406558718	6.52068918812368	7.14180870222634	6.72843042082306	6.83610406708022
"AU041133"	3.99679027529782	3.94389887219243	3.94828651687373	4.27685002543699	4.08474364607451	3.99679027529782	3.43876570520942	3.93729925462279	3.82242356749445	4.04387426447942
"AV039307"	-1.00957368893023	-0.121189999213018	0.225419272433068	-1.09681386060659	-0.0773128576831936	-1.00957368893023	-2.25407947317432	-0.270507151049308	-0.587289180188424	-0.717385826397461
"AV051173"	-0.591176016658742	-0.65282973116096	-0.124827464824121	-0.242145468546115	-1.64567480154467	-0.591176016658742	0.202205376620332	-0.626863838618106	-0.533248210635462	-0.636482464041834
"AW011738"	3.11001482498473	3.41669887374625	3.10302764937006	2.86609638230868	3.22553008982592	3.11001482498473	3.45078601912794	3.48732892897781	3.73301697466001	4.06522360961035
"AW046200"	-2.57145659789623	-2.68941454410345	-1.62547332027233	-3.2502488564488	-3.09615982276032	-2.57145659789623	-2.97619450205247	-3.32013893697932	-1.50788167571794	-3.65111032628829
"AW146154"	0.959860279375491	1.63373479842758	1.56820431573898	0.0843965203278834	1.62345715986373	0.959860279375491	1.23489792714481	1.78300051580114	1.54475548509072	1.7055999308178
"AW209491"	3.82005982231077	3.77659633770099	3.83751646222389	3.63005753254474	3.87894718161663	3.82005982231077	4.04401918754478	3.92257944214349	3.92207066563654	4.00818967968593
"AW495222"	-2.88233922160557	-3.36292094614917	-3.67587279184788	-4.01811815273666	-3.55277625048954	-2.88233922160557	-2.92607016002103	-3.73433450606207	-3.01912745681322	-3.09087259894316
"AW549542"	-1.74011398552988	-1.81172133781844	-1.995346914182	-1.02819781594419	-2.15407023999345	-1.74011398552988	-0.296500731715344	-1.5610516290404	-1.26575315363791	-1.36517570508792
"AW549877"	7.57206559048612	7.46455142317093	7.4764540479227	7.45508444325004	7.54706652935249	7.57206559048612	7.27152886600409	7.48541640200108	7.44475911036629	7.50170182872528
"AW551984"	2.31044891242415	2.16617908923766	2.27188002304025	1.17578545602403	2.17837901230511	2.31044891242415	2.55008533372614	2.33117527994027	2.34478493818814	1.50256240685692
"AW554918"	5.55550022692681	5.55296309330369	5.63881579592704	5.67546713219009	5.61640761792952	5.55550022692681	5.50659909343817	5.56667160445981	5.65155789463053	5.65438030235942
"AW822252"	0.318187092770087	-0.411657299567055	-0.160629093855024	-0.715259015189573	-0.0566567914306113	0.318187092770087	0.617742398111418	-0.218892252674333	0.112215969358423	0.461160740409452
"AY358078"	-3.60917822643959	-3.20100033620645	-3.24085157892407	-2.12248401140096	-2.39708983153353	-3.60917822643959	-2.51197331337446	-3.0447815642667	-2.4224793775957	-1.42142983962106
"AY512915"	-4.01811815273666	-3.35367966303363	-4.01811815273666	-3.31882950161972	-4.01811815273666	-4.01811815273666	-1.48423278956368	-4.01811815273666	-2.9481450039447	-2.26980632826868
"AY512931"	-4.01811815273666	-3.44039373096744	-3.84849606818021	-3.08887909121252	-3.85358988104233	-4.01811815273666	-1.65028574956654	-3.52343579558512	-2.02041233944995	-2.75825777620643
"AY702103"	-4.01811815273666	-2.84524699983595	-4.01811815273666	-2.62654451250202	-3.85202383436881	-4.01811815273666	-0.503516310209072	-3.06793810325922	-1.99279115651932	-3.03485381687458
"Aaas"	5.89117285151982	5.7938174699509	5.83450101529405	5.8942436142584	5.90982550091385	5.89117285151982	5.66285276515264	5.86025438672804	5.7445980398897	5.70549698558244
"Aacs"	6.6063902614084	6.58095254244551	6.57645937418465	6.46863087150758	6.5827769239832	6.6063902614084	6.4371915873691	6.65992720527529	6.32239080463524	6.23683138914962
"Aadat"	-1.0972261989861	0.146314433099589	-0.237053857159235	0.762162818035974	0.0192762758164019	-1.0972261989861	0.122947883314796	-0.451790439581721	-0.168778693866545	-0.838917444401463
"Aaed1"	5.1401470967281	5.09668531135464	5.13303007707342	5.05914764694428	5.08534403370651	5.1401470967281	5.08609432575255	5.37936961187894	5.23321636411877	5.13339641206095
"Aagab"	5.15237815637836	5.18885695439016	5.22135269102566	5.06768407983443	5.13219628997974	5.15237815637836	5.05838977512358	5.27234761749172	5.04431909418193	5.08749233826753
"Aak1"	7.91904032596021	7.95015714605299	8.09728418967419	8.00244862305249	7.98324136294121	7.91904032596021	7.89534126522252	7.92557086721113	8.02236356015863	8.01288172178137
"Aamdc"	1.30974111583249	0.969768998848968	1.15621311521566	1.22867061320078	1.27021803398948	1.30974111583249	0.972492326908511	1.41762277782928	1.14525881233247	0.808954816732778
"Aamp"	5.86106026271747	5.84489607898409	5.8268478717966	5.90130404262469	5.92847549801588	5.86106026271747	5.83421594305472	5.88347165054998	5.87225183170705	5.94432473424127
"Aanat"	-3.16331042231167	-2.15169321168047	-3.20592246602609	-2.56129111201824	-2.34182409141343	-3.16331042231167	-0.754722771348592	-1.84705397664462	-1.07623951219651	-1.67931125758575
"Aar2"	4.81325431736563	4.6093758754222	4.82245728846274	4.43856427607846	4.76500120091073	4.81325431736563	4.54468283670047	4.84875760462177	4.71971176863944	4.75097024961975
"Aard"	7.11578313994439	7.17694987470026	7.27569734032063	7.22441062996311	7.22302866056209	7.11578313994439	7.07283271997902	6.91477704669547	7.30436641426495	7.18388814169145
"Aars"	7.75116204133913	7.77306427876111	7.82608401065868	7.7738529730865	7.84075016863108	7.75116204133913	7.75949015780936	8.15118063318479	8.33675636840723	8.9474554916626
"Aars2"	3.82907220286702	4.04928725829259	3.66521578134096	3.60593584304595	3.90109484804219	3.82907220286702	4.06966896248102	3.69598403878745	3.76365613846966	4.04495916501868
"Aarsd1"	4.77313368239239	4.94435349595143	4.79808871187621	4.69393998517563	4.77374229390457	4.77313368239239	4.87647999676012	4.78949190318282	4.80217040356593	4.75671039130505
"Aasdh"	4.34961880147825	4.32102286078501	4.02507009903537	3.69691308422849	4.30741512068014	4.34961880147825	4.35147981655751	4.15629641657215	4.06595254473226	4.20038074860325
"Aasdhppt"	4.74649418818523	4.68082625864047	4.71399681930626	4.36091168272518	4.70017016915975	4.74649418818523	4.32387624101472	4.74569016284327	4.66905468124695	4.79892920632382
"Aass"	-0.428145416116042	0.053265041664191	0.0750755695908656	-0.773938052156342	-0.678270874407072	-0.428145416116042	0.879481463243708	0.628064375270009	0.257129703175479	0.547271813121247
"Aatf"	4.0611409052232	4.294715186644	4.20268050110696	4.35911047547937	4.30695288532089	4.0611409052232	4.25239092705821	4.27808485382288	4.31499265231315	4.70580517591792
"Aatk"	6.15557511530402	6.15898027618009	6.11528202988018	6.09039947138293	6.11470579780227	6.15557511530402	6.25925943668052	6.11237957486246	6.05393585408956	5.84385708181707
"Abat"	6.7810432087522	6.77656945069959	6.87485689891065	6.62219513561087	6.7537830133575	6.7810432087522	6.75980883344026	6.63607638674379	6.52675473110724	6.05495799322479
"Abca1"	6.1609396477015	6.16086652069079	6.21731206129362	6.03550830223254	6.11341242937279	6.1609396477015	6.12888493953626	5.88566045551894	5.92796588365266	5.29151485085452
"Abca12"	-1.34856473268675	-2.74677412280331	-2.05795086901467	-2.74479230401084	-2.66010882628206	-1.34856473268675	-0.8975330485014	-2.13575498882231	-0.793316641807332	-0.738512810464241
"Abca13"	0.042680968929814	0.527891685777559	-0.660919259073414	0.402687724261846	0.280791884348254	0.042680968929814	1.75265541271935	0.119287068496798	1.03357366106644	0.728118107032711
"Abca14"	-1.75732705238507	-2.56037585527152	-2.54789490719665	-2.57679328431577	-3.25455946993118	-1.75732705238507	-0.912688936412744	-3.2148904270777	-1.48282105508735	-1.27637402006046
"Abca15"	-2.85919173810086	-3.09546369386152	-3.85804594301004	-3.08887909121252	-3.48347597308717	-2.85919173810086	-1.16180912847404	-3.32397680948144	-1.37209042759926	-1.48447697543369
"Abca16"	-2.51948794814798	-2.71756161197919	-3.29913700225146	-2.90194059617969	-3.85202383436881	-2.51948794814798	-0.827939115789319	-3.06793810325922	-1.64992709719443	-3.09662973191925
"Abca17"	-1.80731306544934	-1.63205831889513	-2.12405253612783	-2.24760581624586	-1.25745715757314	-1.80731306544934	0.298217433732008	-1.57429114280835	-0.0825991271837085	-1.66678535651043
"Abca2"	6.9020187782686	6.90930650259411	7.00304827701765	6.79818919191396	6.95069582775862	6.9020187782686	6.8990926008162	7.23298390987916	6.86070436197519	6.71274228685497
"Abca3"	6.9363452084575	6.98811288192313	7.04144729656061	6.86081463081396	6.96783109371896	6.9363452084575	6.96569233454225	7.02452636809057	7.09171595681535	6.97031549797766
"Abca4"	1.51418442037874	1.41649326317555	1.3769942141592	1.55357359249067	1.78591916923965	1.51418442037874	2.08472751306876	2.68639338802425	1.93560851483956	2.27431430557438
"Abca5"	7.34553939746336	7.32157055815775	7.41458298414649	7.3426933281322	7.35847934543054	7.34553939746336	7.09893531834382	7.43844770905603	7.67834649820866	7.78026857123774
"Abca6"	-2.15935915053017	-1.50572644561236	-1.40953404914625	-0.576373258791635	-1.64515889548962	-2.15935915053017	0.542325303778146	-1.81822146189552	0.0394620409432833	-0.832408927926235
"Abca7"	7.65586835526868	7.56283380243932	7.48344713429179	7.49258415445266	7.56279481833781	7.65586835526868	7.37527383219539	7.42932968548412	7.33018935883143	6.99275933546089
"Abca8a"	-3.7110565242074	-2.79879380863325	-3.08618554204351	-2.84366347175311	-3.42291595571162	-3.7110565242074	-0.885147449140398	-2.9589687099997	-1.91641068621374	-2.10254748214704
"Abca8b"	3.41250593546598	3.52550277049649	3.42623636809367	3.36850737991173	3.43592969801781	3.41250593546598	3.41265913220038	3.44651862439216	3.5038860082928	3.33532541463176
"Abca9"	-1.81661714900813	-1.90972769820227	-3.14164142080912	-1.04893820251176	-2.40066585892804	-1.81661714900813	-0.936184726754487	-2.93314976079946	-0.448795976857274	-0.948528683953778
"Abcb10"	4.05965609214438	4.06859926394796	4.107183277027	4.23657692080232	4.32008491011935	4.05965609214438	4.45182561450461	4.30484677049477	4.04188667991085	3.77475645378632
"Abcb11"	0.490620057752856	1.0398911792659	0.3799968522297	-0.508739470824909	0.0352398462561522	0.490620057752856	1.11396376088091	0.871384236055703	0.477328516752183	0.560562627225212
"Abcb1a"	2.39088270143817	2.25881772137085	2.34639665698017	2.75793782924645	2.14475820830568	2.39088270143817	2.51505228622833	2.65310244771388	2.43132369767255	2.48016170419689
"Abcb1b"	3.00324134413278	3.02478405474382	2.78796365970236	2.40957598282458	2.76972555784942	3.00324134413278	2.89364707331135	2.96641844875206	3.01721462343443	3.07022295438349
"Abcb4"	4.92006709481634	4.94517429416171	4.92250722576015	4.62623851146799	4.95319629940994	4.92006709481634	4.47922270195247	5.21723821355914	4.67521623573928	4.9060175031236
"Abcb5"	-2.65260842195017	-2.41436268176411	-3.55072969501924	-3.08887909121252	-4.01811815273666	-2.65260842195017	-0.919098541899533	-3.52343579558512	-1.63718598583	-2.67679098410039
"Abcb6"	4.56315787715423	4.57420363891373	4.56854011868328	4.40132048185737	4.61561149173471	4.56315787715423	4.28314172757453	5.16225858799582	4.42308974262521	4.83762800220995
"Abcb7"	6.89975087970186	6.86179726103545	7.01671562490916	6.90432950109779	6.92881630525982	6.89975087970186	6.77131080857872	6.91893548434747	6.87131177863726	6.79810482137697
"Abcb8"	4.80157192471263	4.78200683416912	4.76937670640407	4.59344039294907	4.75873122027695	4.80157192471263	4.87798010651138	4.97690560477112	4.70942571202205	4.70041582106225
"Abcb9"	3.09348096476169	3.19770459036452	3.23205654325543	3.10795628679908	3.2658520538986	3.09348096476169	3.58324799161588	3.2907572565189	3.13093332643733	3.5471538601306
"Abcc1"	5.77099172363691	5.6436469619567	5.73200955201182	5.7220437892612	5.76345408171624	5.77099172363691	5.81754264124987	5.79460394548174	5.78890907286677	5.82682684811561
"Abcc10"	3.93523990754468	3.76178920008014	3.62179182641626	4.13512372434342	3.91663695990953	3.93523990754468	4.11600290721348	4.10162330500099	3.69543081772497	3.96369684567899
"Abcc12"	-0.897226577180544	-0.750745269264789	-1.18258180743069	-1.04190482522218	-1.35597260849668	-0.897226577180544	1.1266116980343	-1.30968079702305	-0.758180591138007	-0.870376003137698
"Abcc2"	-0.745888518367182	0.0591800073770377	-0.314230183983116	-0.555587427041074	-0.51656775853306	-0.745888518367182	1.38120649897373	-0.0919067894811094	0.107566787834855	0.452797121953743
"Abcc3"	1.39817546567282	1.4394251470899	1.06948376355594	1.94542979066761	1.10727212564856	1.39817546567282	2.42621886217998	1.06557476432585	1.38231968742984	1.43574874622101
"Abcc4"	4.75520813005614	4.78368799699635	4.93637513809613	4.74014410885612	4.88668463065114	4.75520813005614	5.03004911414022	5.60791936469003	4.7810920884761	5.02678752380399
"Abcc5"	6.73186162704162	6.71529128412008	6.67173281201956	6.51416275057639	6.78447065126801	6.73186162704162	6.49406738886097	6.7108481830539	6.66108655805585	6.62965873722518
"Abcc6"	-2.5521301095716	-1.67424550150158	-3.38186872687048	-1.64028168240582	-3.3444567599603	-2.5521301095716	0.604528056397937	-1.56614372961638	-0.875768432138798	-1.32235940955394
"Abcc8"	9.71982816848707	9.65881270779067	9.60832986049295	9.57646673200755	9.65597086178522	9.71982816848707	9.49770173351139	9.61801730865129	9.60807222237713	9.42559202672857
"Abcc9"	-1.48539121369766	-1.78117398775935	-1.69020345727213	-1.11863381952103	-2.21164191014427	-1.48539121369766	0.802658788786634	-2.33687779955333	-0.213525497263259	-0.440099727116094
"Abcd1"	4.6563476750685	4.76958385560111	4.73950004957272	4.65552076260346	4.50525431351475	4.6563476750685	4.50236159454331	4.97322615152355	4.64261799043295	4.42667707055616
"Abcd2"	4.50378132549259	4.50784868402474	4.25674438642883	4.23038136402442	4.37355809543829	4.50378132549259	4.32260378031335	4.12084537298299	3.69102083236924	3.81350185585163
"Abcd3"	7.13793233961414	7.13886113577493	7.1973087613395	7.1483467260051	7.14027271355932	7.13793233961414	7.0379727368202	7.02483762022157	7.05174640365314	6.80649562980926
"Abcd4"	3.30801426279893	3.14877025098731	3.14436415855094	3.18471618212846	3.24145851169029	3.30801426279893	3.48764215184553	3.60228295519303	3.05125907664532	3.3690692064453
"Abce1"	7.72406806029982	7.71921602587185	7.78084050887042	7.65272587751681	7.7743277103477	7.72406806029982	7.57256559895284	7.98157399375827	7.88484457846096	8.13179450501009
"Abcf1"	6.66925162425329	6.66765780691471	6.63984521865515	6.57306074398962	6.62143095216371	6.66925162425329	6.54827672106306	6.71393276439883	6.73765336128038	6.64208722253272
"Abcf2"	5.76873786716398	5.87765033743528	5.82307819925006	5.88281381121936	5.88030851420138	5.76873786716398	5.7974722295096	5.87868616159386	5.9082275915242	5.98117197483462
"Abcf3"	5.92833768627633	5.94388591379802	5.88985206623436	5.99893440025359	5.89546711312698	5.92833768627633	5.86668641678541	5.91650425766659	6.02877298096084	6.28907306840903
"Abcg1"	7.57664400263574	7.47391164220161	7.51345529253944	7.21660237512457	7.46285216851522	7.57664400263574	7.26995329603007	7.63470047477141	7.21010389137237	7.21573979500296
"Abcg2"	2.02010175852305	2.23116174902126	2.06954313931539	2.03026177396386	2.01573029080847	2.02010175852305	2.23832363022017	2.32109682156241	2.08642417464522	2.09395857145994
"Abcg3"	-4.01811815273666	-2.58735536094466	-3.289012356536	-2.74479230401084	-3.68749556267448	-4.01811815273666	-1.06470423536489	-2.58422797718084	-2.06665139744651	-1.92691230156827
"Abcg4"	1.17681906695251	1.32600536399917	0.857296008566977	0.164140008548315	1.19299773855489	1.17681906695251	2.45714650506979	1.41372967154584	1.23514028073815	0.428003455422187
"Abcg5"	-1.35561530178775	-2.35848878326363	-3.62414281323662	-2.47750353297822	-3.23656641619129	-1.35561530178775	-0.347324397755231	-2.82960211063065	-1.32354753198747	-1.92122736338585
"Abcg8"	0.205769222066725	0.0827606157710031	-0.469258168770437	-0.889582811916925	-0.862380695690917	0.205769222066725	1.48591673610523	0.0870933942463565	0.16868386196373	0.629220300404133
"Abhd1"	1.40326233172467	1.53855483827761	1.63925422636048	0.0532121991788707	1.82352591738596	1.40326233172467	1.63988996834659	1.55281247122555	1.3619101802324	1.37003849607028
"Abhd10"	4.84755278449982	4.85885960855924	5.01607144526802	4.74679363987215	4.91741102521927	4.84755278449982	4.49229879859002	4.68736264158628	4.99367255801137	4.95887687304981
"Abhd11"	3.10612033534768	3.1437643837952	3.24855519142171	3.27820594297716	3.52815075912802	3.10612033534768	3.38753174778472	3.35189714609033	3.0861559346763	3.46687398198502
"Abhd11os"	-3.14414199685581	-2.81021747805878	-4.01811815273666	-3.2502488564488	-3.73122906744429	-3.14414199685581	-1.38150384721696	-3.66629508180691	-3.01510434138251	-2.62606600884789
"Abhd12"	5.3852160007588	5.38797825892172	5.51071889213262	5.48835868959839	5.39426385196407	5.3852160007588	5.34429051908697	5.65213617745765	5.37788008779515	5.45711065141309
"Abhd12b"	-1.79854136841411	-2.87263061992972	-3.36931766026477	-3.04522643984297	-3.08408932650696	-1.79854136841411	-1.6200284481134	-3.24857603450574	-1.55115732646345	-3.09662973191925
"Abhd13"	6.37857663180106	6.44397630228821	6.54397380552916	6.25837258063344	6.46156937542224	6.37857663180106	6.13130144960263	6.56611613989688	6.41211906841369	6.52451714667826
"Abhd14a"	2.70513702292252	2.68478263074127	2.66372876410167	2.79643897830168	2.92021883002671	2.70513702292252	2.85526563989388	3.26035561535662	2.43060855029612	2.65335192776648
"Abhd14b"	3.40665164827159	3.59672251388495	3.48943971162166	3.3972854754298	3.42508235377316	3.40665164827159	3.38920605279414	3.73993431756116	3.23223314686156	3.10758272811644
