genes	logFC.time1h.treatSW	logFC.time2h.treatSW	logFC.time6h.treatSW	logFC.time24h.treatSW	logCPM	F	PValue	FDR
Zswim4	0.377737407412365	0.641688422722391	0.375940248010084	-0.0426933101023229	4.88750850828139	3.45426637200922	0.0191301079690797	0.229787422901933
Itgb7	2.74360984748549	-1.5700621757936	0.92232029358164	0.989882385289169	-0.0584061837900642	3.26052835703953	0.0191340870180205	0.229787422901933
Hist1h4h	0.0675315694479483	0.382570982239799	-0.332154337069576	-0.337604576678909	7.50441769958352	3.45020394111814	0.0192238455202223	0.230721967072829
Scamp5	-0.232317050397328	-0.419055102372508	-0.261191760719959	0.0377406462031182	6.36595624047508	3.44862957225525	0.0192609003046849	0.23102320086122
Chic1	-0.0850194439621586	0.277359170314436	0.153390194244966	-0.204975350627601	9.52180494291652	3.44552462363301	0.0193335828379562	0.231489230594283
Nifk	-0.0816220619396544	-0.292873801495631	0.431851717845168	0.0121350740102735	5.53954235389538	3.44551315836148	0.0193344296805806	0.231489230594283
Tmem45a	-0.544426260266649	0.221964610382524	0.948848886081612	1.39712969179362	1.06381221130105	3.44676314106115	0.0193356941561442	0.231489230594283
Rtn4rl1	-0.0528509098602265	-0.423920375026939	-0.425016730989867	0.120324954331243	5.25600641306649	3.44430814484058	0.0193630311374251	0.231672972550133
Nbeal2	0.203879080032142	-0.513392990215575	-0.546351332377784	-0.0159455587456236	5.11286364418953	3.44118422691221	0.0194369125722025	0.232261384123659
Pecr	-0.0581166301094761	0.281382868160032	0.360664865647253	0.749270067048891	2.64286594849468	3.44243368149985	0.0194416775184623	0.232261384123659
Ttc7b	0.0699188943945231	0.137574142074634	-0.0284867417965394	0.391504997269512	6.15615968098377	3.44067941206535	0.0194482699121296	0.232261384123659
Dnajc21	0.0293062089200219	0.290796076281703	0.337553976330282	-0.137516792151857	5.85189982463792	3.43763609402091	0.0195205469647012	0.232893640512063
Hist1h2ak	0.0761608115565366	0.555169013105736	-0.247839602805878	-0.426244597841539	5.92053741840938	3.43743478007027	0.0195253168570896	0.232893640512063
Jkamp	-0.290587760525147	-0.471859153072615	-0.266890377050249	0.181012170477095	5.40215046821927	3.4360342108554	0.0195589381537398	0.233150747652507
Syt3	0.129652151800503	0.108003689723215	-0.390064046353658	0.426994173678307	4.40529282292448	3.43507002515399	0.0195834430696804	0.233298933683991
Cckar	1.87679997936193	-0.36477804114746	2.29141780555701	1.15496396500297	0.743352724671682	3.39888615583021	0.0196448054301259	0.233874546494
Rpl7l1	-0.206779861071524	0.243287696197665	0.330492902522956	0.123377533019848	5.56628801407091	3.43189301666372	0.0196576758744299	0.233874546494
Tmem165	-0.0574457610586013	0.128482312321068	0.329029683203208	0.296404722602426	6.18271141724329	3.43144886870489	0.0196680711097009	0.233874546494
Acox3	0.0434276144817799	-0.0705949139737916	-0.28060317548915	0.313225066248789	4.72902950516865	3.42948423916643	0.0197162779564932	0.2343035909922
Cbl	-0.145164104550156	0.21986449637671	-0.248994271418331	-0.381709822286276	6.29750612109573	3.42867337252207	0.019734621478586	0.234377437511197
Ldlrap1	-0.149244290750841	-0.635600888836652	-0.302489712407401	0.346112689958137	3.91334271048316	3.42627221097977	0.0197965529211589	0.23496854551324
Atg3	-0.0446361580677316	0.496096611643751	0.381940916548258	0.0742066728618033	5.57367088438629	3.42431457673348	0.0198399727835998	0.235339345670656
4930447M23Rik	-0.145078908142633	-0.2314497696364	-0.58891652440409	1.11306590114066	1.01690221040316	3.42417198717474	0.0199067257914578	0.235986295992846
Zbtb2	0.144393720566669	0.596960083721371	-0.158569022570521	-0.192886525731626	4.1685326401989	3.42094871433603	0.0199237815511565	0.236043673153279
Tsc22d1	-0.0256383433142605	0.261302488305056	-0.241865462426613	-0.0628828935757368	7.76919006327821	3.41927345526963	0.0199616880482697	0.236347854262694
Orc5	-0.267409204098589	-0.307461687074921	-0.0635187142665379	0.251549363112129	4.81272791589794	3.4179951963598	0.0199941826012679	0.236587624252479
Hist1h2bm	0.0413065394030573	0.104453365083211	-0.452669551576661	-0.524658099489303	5.41328382358337	3.41501612966631	0.0200661619337459	0.237294031239763
2310067B10Rik	0.0227494963142051	-0.28409768402721	-0.253845678611806	0.195459434440094	6.08652471268148	3.41431898590136	0.0200829391165004	0.23734717587042
Zfp398	-0.316123211133881	0.354947471845159	0.152687120195563	-0.0677383414538306	4.54075610353727	3.41081665340775	0.0201704848032349	0.238236111157035
Mms22l	-0.025030067063463	0.0560898964360871	-0.413305904650375	-0.0573052573196207	5.7719222613408	3.40972548643681	0.0201958436496989	0.238389912549256
Tctn1	-0.27983660070796	-0.661151119537062	-0.185367565067122	0.0612177577477319	4.72584406855163	3.4064617513523	0.0202774258128061	0.239206775934586
Trim66	1.19034634583512	-0.856741967907906	0.74496921708342	0.686291873442688	1.46156656316787	3.41198361169073	0.0203558632280256	0.239985567513812
Sdc3	-0.10167185017675	-0.0476368366909459	-0.375091612137495	0.25261014279798	6.94735291351719	3.40022857734145	0.0204307472296209	0.240721541901198
Zswim6	-0.00522143618271732	0.534896749925191	-0.00767587515784768	-0.309034837348754	3.46143248207718	3.39876669695759	0.0204756595311123	0.240970212177117
Cacna1d	0.060542975556752	0.0847817040107712	-0.502730116383238	-0.277167738798263	5.64654953325644	3.39822663255202	0.0204811543577097	0.240970212177117
Dbpht2	-0.195886086545017	-0.646297647642412	-0.446617149364364	-0.771350032571213	4.73668013049514	3.39771872109739	0.0204948303896224	0.240970212177117
Aicda	0.529735899710619	-1.38052013311767	1.58625969193765	1.42760243902213	-0.45554276172661	3.24824961128561	0.02050173517669	0.240970212177117
Chrna5	0.146018077037469	0.296418559146012	-0.730207657510005	-0.0613248963675258	3.02849223888878	3.39762613513124	0.0205155809078105	0.240986364669679
Sec62	-0.179447100591689	0.317323103343719	0.154552210446797	0.177638256802296	7.3657587042189	3.39512272940432	0.0205583737795783	0.241200054621659
Yif1b	0.0517177830593276	0.448333775310928	0.276730709551457	0.675851248986184	5.29751000229164	3.39513822794329	0.0205587377716645	0.241200054621659
Cyb5d2	0.00197518502194112	-0.74341356275734	-0.167431480576047	0.310306131713514	3.19289896642851	3.39431623266706	0.0205933994154581	0.241460107345205
Bcl2l2	-0.0816322684005564	0.204860824311133	0.242408298180674	0.222681655448755	6.50121919415205	3.3926336178595	0.0206210468503862	0.24163765208612
Ppm1b	-0.0312786958099044	0.0540412748295262	-0.0270383599363627	-0.405834533186336	7.34721300617732	3.39135026087097	0.020653243447578	0.241868256447
Slc4a3	-0.000612829197447035	-0.00930302272604521	-0.326774704496195	0.256606586028945	5.55951566853473	3.39068185997018	0.0206706459035643	0.241925433552133
Erp29	-0.144870393259062	0.293285821177921	0.436925359282328	0.381223547695232	4.94646937381818	3.38783549754861	0.0207431577771767	0.242627141482074
Tor1b	-0.135051279553683	-0.191007693047816	0.147186165959196	0.196304938030617	6.37189789620378	3.38697776348974	0.0207639763838793	0.242723723935693
Tnfaip1	-0.0277876025315117	0.0427516930392363	0.359805310900096	0.105074185733385	6.45336327127323	3.38556858118337	0.020799720821822	0.242994561934744
Gm3002	-0.987566150774554	-1.55256483176525	1.55328343127521	-0.329997532480618	-1.08784132525027	3.1729872577873	0.0208616505870282	0.243570800177128
Fam208b	-0.221016658273032	0.0510826791919457	0.28822482656006	0.0609285672567078	7.64527099025275	3.38191790813321	0.0208924428120624	0.243783014769011
Syt2	-0.090772721796795	0.199674798138122	-0.686797807002917	-0.0331250049413332	5.46896980609252	3.38111082518463	0.020913694897967	0.243861646491951
Tcta	0.0644606927731869	-0.100952615656941	0.364198115863385	0.439992821830338	4.73101038521539	3.37959991752259	0.0209531763580156	0.243861646491951
Pigg	-0.180317858784288	-0.276108561098915	-0.0225491265027077	0.355380026961637	4.95853839742681	3.37948841386984	0.0209556348819574	0.243861646491951
Rhobtb2	-0.282527612046373	-0.508489707075049	-0.187806377745421	0.023440973401703	5.00467547778484	3.379345460606	0.0209592676694882	0.243861646491951
Adal	-0.258454153055064	0.294979425528539	-0.313237169658126	0.0732266125890802	4.54813706893768	3.379125162802	0.0209657153761098	0.243861646491951
Stxbp4	-0.0210354600007074	-0.209005773125211	-0.172083022357763	0.290646810271594	5.09691094441785	3.37872902062173	0.0209749033001927	0.243861646491951
Cpt1a	0.150056532523543	0.362707050314996	-0.00644454356255362	-0.218512401219735	5.8440011909427	3.37606166372357	0.0210428318409449	0.244504293242681
Sidt2	-0.0891999198198033	-0.206060968903248	-0.291917527472341	0.16162045237726	6.94860288706623	3.37473637001897	0.0210765676117082	0.244749108149662
Pdzd2	1.03821108300876	0.0311692782491824	0.616955561436711	-0.452977826243224	2.73467332829856	3.37253948012348	0.0211570429029823	0.245536060068665
Rnf31	-0.359906244609185	0.0152987335427273	0.261071181639064	0.275903824293593	4.92405249520584	3.37002436503816	0.0211993546505207	0.245879429719095
Dock9	-0.0982649941625995	-0.00192975588964393	-0.421187137168509	-0.164411744848496	6.82246666070063	3.36935730918958	0.0212155933810602	0.245920162508834
Rap1gap2	-0.0762257005590597	0.229116576784347	0.346944944987943	0.104783639723414	8.83317841109369	3.36743059000606	0.0212654828748527	0.246350674814615
Tex38	-0.742513918649815	0.245473414670184	-2.40200846644644	1.43096069271678	-0.440562745738976	3.23379958392511	0.0213897075458329	0.247498190619187
Atcay	0.0856625597077932	0.0341378976187021	0.440957408593654	0.142022332680748	5.11509907508397	3.36268258414356	0.0213901556866968	0.247498190619187
Rab3gap2	-0.188748042414116	0.257605024907727	0.31839967331157	-0.0543743116097254	6.87423373341535	3.36085249660192	0.0214372836052646	0.247895051528742
Tm9sf1	-0.139875825430412	0.00350113351892897	0.0748677117186086	0.287941718475998	7.01946571073745	3.35725232948366	0.0215318273514348	0.248839413822832
Slc25a36	-0.153627676412361	0.204090508475785	0.162072671991563	-0.185004002737056	6.73353088675982	3.35670177964527	0.0215463839562568	0.248858802861178
Ccdc127	-0.209990194385501	0.0154706176521033	0.296751846082894	0.164877685359118	6.72183025068423	3.35485200191493	0.0215951773754685	0.249273364651241
Stk38	-0.11608014984138	0.0931626701744388	-0.256427590111376	0.0685557872821535	6.40333057290466	3.3513562183461	0.0216877903166396	0.250140329094653
Fam50a	-0.0207836631368055	0.126721399977243	0.491070132063576	0.205893563768824	5.32252411435484	3.35105942590995	0.0216961751054515	0.250140329094653
Slc25a29	0.256991835374536	0.460710614264742	0.259508475802153	-0.257394740508209	3.82395851849124	3.349772117949	0.0217341994734477	0.25041271875674
Tox2	1.21960996514474	-1.1267180655892	0.65558377398532	0.366586948844998	0.536879656091164	3.33596304047974	0.0217457197160798	0.25041271875674
Zfp52	-0.361256997749935	-0.334784324411228	0.284581557079546	-0.130977804456645	3.82425829571845	3.34809164211666	0.0217801089738921	0.2506593482445
Serpinb8	-0.147341215759914	0.460615843199901	0.210774660183634	-0.000405926249428031	6.053561598925	3.34631712608685	0.0218220732886235	0.250881901255082
Hist1h2ae	0.121808847776161	1.09785370243026	-0.0286099428981212	-0.330285279510327	4.31333003528819	3.34590306093142	0.0218352759699646	0.250881901255082
Shc1	-0.0991364334065802	0.0274154599585274	0.154599271885753	0.291708356547821	7.49886491403748	3.3456921623351	0.0218383976562153	0.250881901255082
Xylt2	0.0882577793123266	-0.476730110823919	-0.206403772497693	0.25327542521842	3.97544556613003	3.34520255351481	0.0218553812972229	0.250927826979346
Tlcd1	-0.454225673294436	-0.190695905205741	-0.219591820740016	0.197789995563415	4.4196162032083	3.34302759247288	0.0219120881005511	0.25103127244403
Rhobtb1	-0.139143044120734	-0.0335494995964061	-0.332489668237382	-0.367114615112098	6.70881058447199	3.34284826684441	0.0219146558206839	0.25103127244403
Rc3h1	-0.0488295023406639	0.186644827912964	-0.0652028105942843	-0.370340502244777	7.12334977439882	3.34281277683029	0.0219155017232023	0.25103127244403
Smchd1	-0.128711973636699	0.0865652980755593	-0.237656520073438	-0.276109925774584	7.67983102653393	3.34277986469462	0.0219163564981151	0.25103127244403
Flna	-0.0348600265105166	0.242429220578591	0.122132117249043	-0.234403211328387	7.51720113345114	3.34174462264764	0.0219441446583513	0.251200655943911
Plbd2	-0.0173305597769672	-0.062360541378573	-0.000458132506660161	0.352209169214439	5.34057501994817	3.34003711666434	0.0219907578146357	0.251585206188399
Npc1	-0.186769649413863	0.166296985759371	0.213689719602944	0.291804542215253	6.08605793102236	3.33589273219273	0.0221022466835211	0.252557286162511
Nek2	-0.0947189594738974	0.163419075163795	-0.0881993531734909	-0.297841277617057	6.7114652233705	3.33554888214795	0.0221113131012518	0.252557286162511
Cdk2	-0.205117623366942	0.138705743050832	-0.425988682214041	-0.0580265973764898	5.11237116886064	3.33544583812576	0.0221149370277374	0.252557286162511
Arih1	-0.103282566366981	0.303502910693434	0.0570064353648128	-0.0591477516772192	7.57231332883221	3.33377489615392	0.0221592728933222	0.25278310608378
Nr6a1	-0.0664322104886458	0.467011594988823	0.0267422832420603	-0.110568989527743	4.90118428877236	3.33375953432158	0.0221608746936771	0.25278310608378
Uhrf1bp1	0.083214266892308	0.274161711221809	0.426031757238043	0.113661154029832	5.70560733589301	3.33277999680414	0.0221867693357192	0.252929170427199
Ap2a2	-0.099261326446293	0.191464558213998	0.288163148887029	0.245421579358177	7.13731181485267	3.33207009092359	0.0222056109016309	0.252954046372251
C530008M17Rik	0.667487727607807	-0.095560328626738	-0.154847725111964	-0.325472378331103	3.12958157341783	3.33218437667818	0.0222151330897743	0.252954046372251
Fam96b	-0.044972295840864	0.829900061667834	0.205183766552752	0.163149344766509	3.5344554923612	3.33132908398445	0.0222339814803889	0.253019566634602
Armcx1	-0.0223973073106489	0.42546428097596	0.371486172215178	0.173556975098065	5.5662483851987	3.32924962841266	0.0222829634928965	0.253427724292666
Tmco4	0.480475915462603	-0.696444768078203	0.510532953869538	0.0733883951397699	2.71705507149109	3.32812242435822	0.022341299713974	0.253941726101835
Hnrnpdl	-0.22679140183012	0.156675505612783	-0.126507843758307	-0.304409292132051	7.76090543813736	3.32642135081724	0.0223597176186675	0.254001659932694
Nrk	-0.0815007491827033	0.00368493170914856	-0.559566521427577	-0.656139628692904	5.17320125556037	3.32338868687637	0.022443866701604	0.254683301131255
Wdr25	0.114228201362712	0.272291496983988	0.550595567804628	0.073100720481439	5.70197404362305	3.32329210146003	0.022446083000907	0.254683301131255
Atg10	0.0836399885871539	0.286910941010733	-0.500302608807185	0.175980499523368	3.49396519617264	3.32282752720018	0.0224668537427216	0.254769374924067
Ell2	0.069665492571081	0.368948760070182	0.0069364317388684	0.304636298756129	6.28162803862715	3.32120987402459	0.0225032112243219	0.255031994420863
Racgap1	-0.133908773405716	0.111274268097581	-0.152050614734303	-0.377235721235661	7.65892642505727	3.32062297895568	0.0225191111146584	0.255062593240648
4933440M02Rik	1.50135675106801	-1.7133711580042	-0.581634044060589	0.323545198124072	-0.0322826568084907	3.23883510683327	0.0226113815369447	0.255957659893604
Pde1c	-0.0901654635814067	0.237898182794221	0.313611452375207	-0.260084564005615	9.12927025606458	3.31283689325373	0.0227349848078161	0.257165139697282
Rfc3	-0.0164248027158825	0.386558087460822	-0.129416130960257	-0.257938608724579	5.24292573842907	3.31251859962355	0.0227446682059025	0.257165139697282
Ppip5k2	-0.158718292513556	0.219277093643752	0.274920248585991	0.0758754625798635	6.59137933955873	3.311620456003	0.0227690781331611	0.257210534602956
Ltbp3	0.0628742405082471	0.0338035047904761	-0.140314209454073	0.293723751685832	5.90344786031466	3.31108679651261	0.0227842508914652	0.257210534602956
Tec	-0.202880947653651	-0.437835184459	-0.0468496943815275	0.42130758573364	3.28400255278789	3.31138799867721	0.0227886164281044	0.257210534602956
Far1	-0.144727148048827	0.0545063536107515	0.248688891013459	-0.13475070262178	7.3056790301955	3.30953131146438	0.0228273331650866	0.257288933079381
Golga5	-0.160808435289907	0.0197862127153042	0.324126861654589	0.218221833822372	5.90235600466178	3.3093189034877	0.0228336956783518	0.257288933079381
0610040J01Rik	-0.0932067751222008	0.453066830656918	0.0978557179888789	-0.132795461942765	6.52391414126236	3.30923679232781	0.0228357135267215	0.257288933079381
Tmem184c	-0.20093626326644	0.0470524384021939	0.305617079990673	0.186457691580134	6.63400247871079	3.30876871312336	0.0228488231208517	0.257288933079381
Trnp1	0.0967213530475679	-0.28590170797601	0.511686564079433	0.193107686190141	4.89460020486158	3.30766788125847	0.0228807431156069	0.257498310554963
Dpp6	0.0784552162853325	0.352055586574675	0.0630613810553382	0.453556177464553	5.7573283755029	3.30629577654439	0.0229185415308705	0.257773561118167
Ephx1	0.105046578804384	-0.00962918888250802	-0.126699015137699	0.564667421744956	3.76937014845308	3.30553089326036	0.0229455525812182	0.257821407480699
Ano8	-0.234949150700809	0.00492306534368122	-0.258203232370217	0.185486985378049	5.24085183626296	3.30520843110768	0.0229494809743209	0.257821407480699
Ift46	-0.0876175309529881	-0.0590418022086534	-0.238798951132321	0.194054705821286	5.84970791509599	3.30381954911709	0.0229882079353838	0.258106415999664
Tspan5	-0.109930435135266	0.244100142124338	-0.267012505909315	-0.105091549069383	7.83247796221849	3.30235539903147	0.0230290594608627	0.258384205047817
Lonrf3	-0.0553720846063348	0.349027117797245	0.0865069246435763	-0.146805581215338	5.58728554428432	3.30199870162281	0.0230396928684671	0.258384205047817
Rnf126	-0.222848195676723	0.238437125392889	0.208090469271538	0.230797353029868	5.7479248724473	3.30119815541956	0.0230622757374687	0.258487444359112
Jdp2	0.409279227003167	2.05923080460902	1.27295212401099	0.898798812500553	1.74245057491397	3.30477838693496	0.023128786970117	0.25908263804265
Fzd3	-0.0268304822604317	0.42999070179651	0.174853627349579	-0.221380369881563	7.60596963856469	3.29699326214018	0.0231810289028402	0.259517393678784
Cdc6	-0.109749123259399	0.274256178926894	0.0958259019854708	-0.0929993971536522	5.62139395177078	3.29405393474517	0.023265327724105	0.260310322879492
Fut4	-0.418685580175657	-0.286148436221263	0.368894288429166	0.425707080670894	3.01655321816654	3.29231768107778	0.0233363941690304	0.260680918119935
Cenpe	-0.128444194048236	0.0330332472394135	-0.309016684560095	-0.415904076492975	7.21612312241463	3.29088774568681	0.0233553589643212	0.260680918119935
Ripply3	-0.08702238209185	0.0385241303893915	-0.887475756343703	-0.17695826024955	3.5021871057226	3.2911762099837	0.0233578121938335	0.260680918119935
Dlg2	-0.222177576687312	-0.00144118822067657	0.214571501317059	-0.528569797172089	5.14726226520786	3.29004722390594	0.0233803519807363	0.260680918119935
Tmem126a	-0.20577490096586	0.219133474888629	0.492440891067791	0.190705002452362	4.18801449267862	3.2900205368891	0.02338326352	0.260680918119935
Gm10778	0.767972928065846	4.0518436340297	0.660683078427689	0.119456312170508	-0.42976820830794	3.22229825153473	0.0233851688158133	0.260680918119935
Ogfod3	-0.182780520095408	-0.0854143041199585	0.0444476294337307	0.337019377247601	4.93473505894208	3.28900969307935	0.0234104531785278	0.260680918119935
Ptpn13	-0.0880868270605667	0.129856293996784	-0.340204455567768	-0.0243762550473875	5.66848552262698	3.28890494738762	0.0234127729861745	0.260680918119935
Ncapd3	-0.191869503416881	0.114125278395299	-0.300857121399008	-0.264166021549483	7.75133694540529	3.28863959567726	0.0234198661624079	0.260680918119935
Tbl2	-0.0833914083293214	-0.0429184224380633	0.206986386854503	0.308949577544883	6.70051132521705	3.28807474505017	0.0234362286005546	0.260712864276636
Amotl1	0.0259544280543268	0.0684789947735489	-0.0571396766378138	0.469465597921031	5.53829816733882	3.28653782795557	0.0234809546569759	0.260813818175367
Pcyt1b	0.116008212524025	-0.242385728610178	-0.610083889050284	0.00344838145448536	4.70636731454071	3.28633819674729	0.023487680139169	0.260813818175367
Ikbkg	-0.272734760350703	-0.395048193036396	-0.172763598249852	0.0899330209867863	5.562339138704	3.2859948469005	0.0234966350593974	0.260813818175367
Myt1	-0.026436225983572	0.0106903566393038	-0.198285690987064	-0.250838740157982	7.25733026163725	3.28588165943665	0.0234992939731571	0.260813818175367
Zfp780b	-0.154037886932525	-0.178754855586718	0.365157587810553	0.0199441114513799	4.62797860409861	3.28115321759914	0.0236378467419124	0.262200983119388
Npas2	0.238741582910347	-0.123322048420095	0.687826052433091	-0.759588312098101	2.73915128608935	3.28053099820547	0.0236820877859138	0.262541011065527
Grpel1	-0.0395565679235225	0.302905963851155	0.448073272417348	0.197191787578544	5.48777025329606	3.27872664691454	0.0237072308692077	0.262669049361067
Pigm	-0.196137307981347	0.0580823694232236	0.228789394132474	0.0882932956088444	6.93709743823715	3.27708407706719	0.0237545625441228	0.263042643002914
Nrep	-0.0764965577752575	-0.396228539295386	-0.55087757463033	-0.177767207687017	4.41659616428957	3.27656055003993	0.0237721023456295	0.263086101732302
Cit	-0.138187584543419	0.0434978248801143	-0.591837103113867	-0.356987856365589	6.06810657661969	3.27403071805424	0.0238441142857578	0.263732009355293
Zfp12	-0.232469401463726	0.222499371629182	0.262489257995547	-0.0302497301985793	5.67070624883746	3.2708531424834	0.0239375131336791	0.264504199939142
Rbm18	0.0254893684607601	0.412317091714682	0.171527408357586	0.0311129278727161	5.64193041286063	3.27072394235589	0.0239413054750069	0.264504199939142
BC024978	-0.0402337465347701	0.01700072529043	0.575788784030196	0.272921574694037	4.29245898060293	3.27002904597097	0.0239639888005399	0.264603517481618
Vipr1	0.16621848954862	0.177818318937305	-0.0741582296271257	-0.217085885585085	5.90577048821441	3.26896224358625	0.0239930501633617	0.264773105829034
Cep83	-0.0885549373512306	0.210915544391982	0.365127709035214	-0.192326302930672	4.57788481538388	3.26799819153051	0.0240229474095493	0.264872142862996
Mtmr12	0.084629859944208	-0.525210439330765	-0.232880780439823	-0.191533583385489	5.0198932695845	3.26775047482722	0.0240294398612448	0.264872142862996
Hist1h4n	-0.0797499432292671	0.658449275093121	-0.313140474688628	-0.30484494611847	6.42110259475317	3.26554267747983	0.0240938596765148	0.265430815581126
Mre11a	-0.23370277281017	0.352342806120657	-0.0717055960863972	-0.12887065740607	5.05710800685929	3.2643469708605	0.024130153787152	0.265556886130361
Dhcr24	-0.0694736299788138	-0.37913790751122	-0.587028250315496	-0.142844278288092	5.54856764827606	3.26424326736709	0.0241327895277604	0.265556886130361
Hmgcs1	0.0130730989215231	0.340731616954831	-0.207113682250404	-0.337027147491038	6.86068057464259	3.2634367179038	0.0241561835557179	0.265663024955685
Tgfbr1	-0.187127959457714	-0.214381892371887	-0.437585675635654	-0.301447591809684	7.06373597497645	3.26097912162743	0.0242292142332994	0.266250771519666
Hnrnpu	-0.152545295571266	0.1585541857975	-0.197189007297175	-0.239945203420328	9.24959778990393	3.26070892551457	0.0242371840347302	0.266250771519666
Lin9	-0.024900166360516	0.128420287003896	-0.331893757118563	-0.201099722148139	6.20165694542758	3.25916693376849	0.0242835146480976	0.266474685541922
Nceh1	-0.0433190771537824	0.227981488949791	0.340437865835976	0.338814782736301	6.81585943331556	3.25910531945917	0.0242851483330396	0.266474685541922
Ivns1abp	-0.13972621324056	0.187577515483439	0.309970339809741	-0.0323797816872509	8.08516932861971	3.25752469434349	0.0243322533148476	0.266840028832463
Slc39a3	0.179687129055283	-0.287323469179047	0.0887970818598773	0.366236342623368	4.55972120910064	3.25565954115293	0.0243900245270207	0.267195748126524
Zranb3	-0.0101618897086932	0.118641542465438	-0.476432533477305	-0.0263550985433182	4.0936232776299	3.25564135852035	0.0243923458932458	0.267195748126524
Scg2	-0.116264826052596	0.0836971972566916	0.134711979480929	-0.351254384392121	12.2128239303447	3.25340714507792	0.0244557242082755	0.267738220326633
4930526I15Rik	-0.455112928810049	2.15544297739229	0.197745382308898	0.2481742117649	1.80342858027335	3.24883827732175	0.0244784198553879	0.267834941600034
Parp12	-0.208264710110387	0.12022288581503	-0.303100988720298	0.138688384504048	5.41248374588285	3.25207567809082	0.024496553874076	0.267881669784251
Zfp281	-0.155098607228082	0.493951132612788	0.154317406555107	0.0278652628684328	5.3131615936791	3.25098611990995	0.0245294498664371	0.268089683127355
Map1a	0.0229830837406914	-0.0642661481487472	-0.377598778671597	-0.462721837827953	6.07881006066943	3.24902945606021	0.0245881380650721	0.268579192668959
Rgag4	-0.0300678622969708	-0.130079071371665	-0.556599708362541	-0.232105463277343	5.88883725324247	3.24622791597496	0.0246730938199376	0.269206690129137
Fam83g	-0.165983964722236	0.14460522121993	0.332618022333386	0.11969827303007	5.69710578622233	3.24611727686814	0.0246765417379881	0.269206690129137
Efnb2	-0.159380401646307	0.620195625787018	0.220568340839202	-0.0168425514998976	4.1055265784592	3.24586345296291	0.0246873805780071	0.269206690129137
Zfp131	-0.109849767003319	0.360915777458045	0.270990332886944	0.0305728209239122	6.55585930502513	3.24318894406018	0.0247651913425592	0.269888081695685
Hist1h2bh	-0.0123875067007058	0.0242868826500583	-0.404689856285196	-0.657312095576028	5.68949411615728	3.24278766978668	0.024777801424631	0.269888081695685
Zbtb7b	0.108804869428096	0.114567075565715	0.475934206026782	0.615825591374481	4.66910797692036	3.24133135995422	0.0248234210629086	0.270232656449906
Homez	-0.197827577054716	-0.581131843730653	-0.15054788500479	-0.00360115694114055	4.66777844185021	3.23978065926747	0.024870872291161	0.27046425712364
Car12	1.23779581130609	-1.82050192087393	1.94905919802158	-0.508420048260531	-0.172299613512633	3.10806753981103	0.0248726897949961	0.27046425712364
Tapbpl	-0.0691693317832349	0.224727897749861	0.485935932988023	0.551801750897683	4.29048145981807	3.23550136924698	0.0250031920485257	0.271730416171914
Trak1	-0.0616073783264673	0.219599216981369	-0.204703900657535	-0.157003659237695	7.22783963070553	3.23429274342487	0.0250376537267438	0.271951985925729
Il4ra	0.162952744623282	-0.67427478430506	-0.0416517193256786	0.257381620237335	2.90531816201509	3.23436170669176	0.0250595160835945	0.272036533305223
1600014C10Rik	-0.138741919432527	-0.424243838009553	-0.0401059087070973	0.157736891535097	4.66628990183752	3.23212491931467	0.0251063417281545	0.272391825498669
Ifi30	0.0036695157780123	0.0944525676410563	-0.234474424884587	0.33607202768507	5.31498120313802	3.23161253085911	0.0251211988707283	0.272400070583099
Cdk16	-0.126490671604001	0.127546769095769	0.167629873754779	0.287531007503523	8.31412039869958	3.22838938185806	0.0252202210674913	0.273320432802656
Tbccd1	-0.0452940392983854	0.553388589118583	0.287180739544693	0.0924504981537167	4.62352880492761	3.22714842585229	0.025260663601499	0.273459098459328
Mcm4	-0.0770901066427661	0.131785014692487	-0.188515005188341	-0.135409433871354	7.6186893138866	3.22706782126414	0.0252613202271852	0.273459098459328
Prkab2	-0.15494681920813	0.28956156548916	0.0857489388226002	-0.258009407940026	5.55620210180126	3.22509294521388	0.025323422430442	0.273827867087274
Ddi2	-0.231391354639495	0.136593783491482	0.40693134682584	0.0539989031896088	4.94184438929279	3.22510360858473	0.0253237281211488	0.273827867087274
Stambp	-0.073748616753649	0.440384112547992	0.485060518454165	0.155355546500014	5.56709042750848	3.22423365027817	0.0253502368408604	0.273961200489902
Hemk1	-0.240552871112889	-0.828452968871413	-0.192020721477879	0.199928891645389	3.03618523145462	3.2237766228091	0.0253858209245236	0.274192407895232
Rab31	-0.0702148239924445	0.10459513525074	-0.448630413029571	0.0949062146734605	5.0401734416921	3.22237588231294	0.0254088040514821	0.274208487334499
Tmem215	-0.198573910108523	-0.157615522705599	-0.715465495974203	-0.349777406654959	5.93194026652469	3.22146199940219	0.0254367802086151	0.274208487334499
Rer1	-0.0748132149527062	0.0373024689913055	0.254222354289399	0.343147665473255	6.43945258305122	3.22128082294262	0.0254422067510381	0.274208487334499
Slc20a1	-0.122353309768525	0.443220343908107	0.416023322652427	0.108481572922879	6.21835052085955	3.22122442754473	0.0254440727521998	0.274208487334499
B230216N24Rik	1.0617178100168	0.73969240795399	1.11603747705488	-0.171425339696327	2.02470932634764	3.22296505250779	0.0255022698945533	0.274682475569929
